User_Id,Place_Id,Place_Ratings,Comment
147,345,2,"Sebenarnya bisa jadi tempat bagus, tapi Kampoeng Djadhoel Semarang kayaknya butuh banyak perbaikan."
147,113,4,"Hampir semua hal di Gedung Agung Yogyakarta sesuai ekspektasi, jadi bakal balik lagi pastinya."
147,55,4,"Keren, Klenteng Jin De Yuan emang tempat liburan yang cocok buat keluarga atau teman."
147,319,2,"Sayang banget Kawah Rengganis Cibuni kurang terawat, padahal potensinya besar."
147,311,2,"Ada beberapa hal di The Lodge Maribaya yang bikin kecewa, gak sesuai harapan."
147,219,4,"Seru banget liburan di Tebing Karaton, meskipun ada sedikit kekurangan kecil."
147,412,4,"Seru banget liburan di Masjid Nasional Al-Akbar, meskipun ada sedikit kekurangan kecil."
147,405,1,"Menurutku Surabaya North Quay gak layak dikunjungin, banyak banget kekurangannya."
147,162,4,"Hampir semua hal di Kampung Wisata Dipowinatan sesuai ekspektasi, jadi bakal balik lagi pastinya."
147,363,5,"Pantai Maron bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
147,46,1,"Pulau Semak Daun tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
147,333,4,"Kota Mini itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
147,305,5,"Berasa kayak mimpi pas di Sunrise Point Cukul, saking bagusnya. Harus banget balik lagi!"
147,297,2,"Mountain View Golf Club tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
147,29,2,"Sebenarnya bisa jadi tempat bagus, tapi Wisata Kuliner Pecenongan kayaknya butuh banyak perbaikan."
147,359,3,"Gak buruk sih, tapi aku berharap lebih dari Taman Bunga Celosia."
148,154,1,"Gak paham kenapa banyak yang suka Pantai Ngrawe (Mesra), aku sih gak rekomendasi."
148,59,1,"Menurutku Museum Sumpah Pemuda gak layak dikunjungin, banyak banget kekurangannya."
148,26,2,"Kurang puas sama pengalaman di Pecinan Glodok, bisa jauh lebih baik dari ini."
148,329,5,"Bukit Gantole Cililin bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
148,147,2,"Bentara Budaya Yogyakarta (BBY) kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
148,7,3,"Kalau cuma buat foto-foto, Kebun Binatang Ragunan lumayan menarik, tapi gak lebih dari itu."
148,217,3,"Buat refreshing, Kebun Binatang Bandung masih oke lah, walaupun gak spesial banget."
148,153,1,"Pantai Kukup jauh dari ekspektasi, rasanya rugi banget ke sini."
148,424,3,"Kalau cuma buat foto-foto, Pantai Ria Kenjeran lumayan menarik, tapi gak lebih dari itu."
148,198,5,"Suasananya enak, pemandangannya cakep banget di Pantai Greweng. Worth every penny!"
148,193,3,"Kalau cuma buat foto-foto, Candi Sewu lumayan menarik, tapi gak lebih dari itu."
148,137,4,"Wisata Alam Kalibiru itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
148,89,3,"Masih banyak tempat lain yang lebih menarik, tapi De Mata Museum Jogja juga gak buruk."
148,91,1,"Udah gak bakal balik lagi ke Situs Warungboto, kecewa banget."
148,435,5,"Gilaa, Taman Air Mancur Menari Kenjeran keren banget! Liburan jadi lebih seru gara-gara ke sini."
148,158,1,"Pantai Pok Tunggal tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
148,224,4,"Udah oke banget sih Dago Dreampark, mungkin lain kali bakal lebih perfect lagi."
148,8,1,"Ocean Ecopark tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
148,135,3,"Gak buruk sih, tapi aku berharap lebih dari Kawasan Wisata Sosrowijayan."
148,196,4,"Hampir semua hal di Pantai Ngrenehan sesuai ekspektasi, jadi bakal balik lagi pastinya."
148,248,5,"Kalau bisa kasih lebih dari 5 bintang buat NuArt Sculpture Park, pasti aku kasih!"
148,274,4,"Hampir semua hal di Babakan Siliwangi City Forest Path Bandung sesuai ekspektasi, jadi bakal balik lagi pastinya."
148,189,3,"Pantai Nguluran rasanya agak kurang greget, tapi tetep layak dicoba kok."
148,280,5,"Suasananya enak, pemandangannya cakep banget di Gereja Tiberias Indonesia Bandung. Worth every penny!"
148,373,2,"Ada beberapa hal di Museum Kereta Ambarawa yang bikin kecewa, gak sesuai harapan."
148,253,4,"Hampir semua hal di Selasar Sunaryo Art Space sesuai ekspektasi, jadi bakal balik lagi pastinya."
148,377,2,"Kurang puas sama pengalaman di La Kana Chapel, bisa jauh lebih baik dari ini."
148,242,3,"Mungkin karena harapanku tinggi, jadinya Curug Dago terkesan biasa aja."
148,103,3,"Kalau cuma buat foto-foto, Tugu Pal Putih Jogja lumayan menarik, tapi gak lebih dari itu."
149,394,4,"Air Mancur Menari bikin hati adem, overall pengalaman di sini menyenangkan!"
149,149,2,"Kurang puas sama pengalaman di Goa Cerme, bisa jauh lebih baik dari ini."
149,107,1,"Seriusan deh, Bangsal Pagelaran tuh mengecewakan banget, mending cari tempat lain aja."
149,425,2,"Waterpark Kenjeran Surabaya kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
149,213,5,"Gedung Sate bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
149,414,1,"Seriusan deh, Jembatan Merah tuh mengecewakan banget, mending cari tempat lain aja."
149,232,1,"Gak paham kenapa banyak yang suka Bukit Moko, aku sih gak rekomendasi."
149,171,2,"Candi Ijo tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
149,73,2,"Museum Perangko kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
149,294,5,"Berasa kayak mimpi pas di Taman Film, saking bagusnya. Harus banget balik lagi!"
149,185,2,"Pantai Krakal tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
149,249,1,"Gak paham kenapa banyak yang suka Upside Down World Bandung, aku sih gak rekomendasi."
149,106,1,"Seriusan deh, Kawasan Malioboro tuh mengecewakan banget, mending cari tempat lain aja."
149,60,2,"Sayang banget Museum Tekstil kurang terawat, padahal potensinya besar."
149,183,3,"Gak buruk sih, tapi aku berharap lebih dari Jogja Bay Pirates Adventure Waterpark."
149,430,4,"Hampir semua hal di Atlantis Land Surabaya sesuai ekspektasi, jadi bakal balik lagi pastinya."
149,285,1,"Udah gak bakal balik lagi ke Taman Sejarah Bandung, kecewa banget."
149,342,3,"Taman Kasmaran rasanya agak kurang greget, tapi tetep layak dicoba kok."
149,411,2,"Masjid Muhammad Cheng Hoo tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
149,198,2,"Ada beberapa hal di Pantai Greweng yang bikin kecewa, gak sesuai harapan."
149,350,3,"Kalau cuma buat foto-foto, Pantai Cipta lumayan menarik, tapi gak lebih dari itu."
149,160,4,"Pasar Kebon Empring Bintaran bikin hati adem, overall pengalaman di sini menyenangkan!"
149,29,5,"Berasa kayak mimpi pas di Wisata Kuliner Pecenongan, saking bagusnya. Harus banget balik lagi!"
149,11,1,"Seriusan deh, Pulau Bidadari tuh mengecewakan banget, mending cari tempat lain aja."
149,317,5,"Kalau bisa kasih lebih dari 5 bintang buat Curug Cimahi, pasti aku kasih!"
149,431,5,"Gilaa, Taman Hiburan Rakyat keren banget! Liburan jadi lebih seru gara-gara ke sini."
149,131,5,"Berasa kayak mimpi pas di Watu Lumbung, saking bagusnya. Harus banget balik lagi!"
149,77,2,"Taman Hutan Tebet kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
149,45,3,"Kalau cuma buat foto-foto, Jakarta Aquarium dan Safari lumayan menarik, tapi gak lebih dari itu."
149,157,5,"Kalau bisa kasih lebih dari 5 bintang buat Pantai Baron, pasti aku kasih!"
149,352,3,"Kalau cuma buat foto-foto, GPIB Immanuel Semarang (Gereja Blenduk) lumayan menarik, tapi gak lebih dari itu."
149,287,4,"Seru banget liburan di Puspa Iptek Sundial, meskipun ada sedikit kekurangan kecil."
149,244,5,"Berasa kayak mimpi pas di Kampung Batu Malakasari, saking bagusnya. Harus banget balik lagi!"
149,233,2,"Sayang banget Gunung Papandayan kurang terawat, padahal potensinya besar."
150,338,3,"Mungkin karena harapanku tinggi, jadinya Lawang Sewu terkesan biasa aja."
150,44,3,"Gak buruk sih, tapi aku berharap lebih dari Monumen Selamat Datang."
150,369,2,"Monumen Palagan Ambarawa tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
150,165,2,"Ada beberapa hal di Green Village Gedangsari yang bikin kecewa, gak sesuai harapan."
150,434,2,"Sayang banget Taman Bungkul kurang terawat, padahal potensinya besar."
150,4,4,"Hampir semua hal di Taman Mini Indonesia Indah (TMII) sesuai ekspektasi, jadi bakal balik lagi pastinya."
150,220,5,"Dusun Bambu bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
150,320,4,"Keren, Pemandian Air Panas Cimanggu emang tempat liburan yang cocok buat keluarga atau teman."
150,28,4,"Seru banget liburan di Wisata Agro Edukatif Istana Susu Cibugary, meskipun ada sedikit kekurangan kecil."
150,333,4,"Kota Mini itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
150,311,4,"Hampir semua hal di The Lodge Maribaya sesuai ekspektasi, jadi bakal balik lagi pastinya."
150,189,2,"Pantai Nguluran tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
150,51,5,"Berasa kayak mimpi pas di Jakarta Planetarium, saking bagusnya. Harus banget balik lagi!"
150,217,3,"Buat refreshing, Kebun Binatang Bandung masih oke lah, walaupun gak spesial banget."
150,332,5,"Suasananya enak, pemandangannya cakep banget di Rainbow Garden. Worth every penny!"
150,411,4,"Udah oke banget sih Masjid Muhammad Cheng Hoo, mungkin lain kali bakal lebih perfect lagi."
150,180,1,"Udah gak bakal balik lagi ke Pantai Depok Jogja, kecewa banget."
150,156,3,"Masih banyak tempat lain yang lebih menarik, tapi Pantai Pulang Sawal juga gak buruk."
150,122,1,"Menurutku Watu Goyang gak layak dikunjungin, banyak banget kekurangannya."
150,83,5,Semua di Alive Museum Ancol tuh pas banget. Gak ada yang mengecewakan sama sekali.
150,14,4,"Pulau Pelangi bikin hati adem, overall pengalaman di sini menyenangkan!"
150,371,5,"Kalau bisa kasih lebih dari 5 bintang buat Wisata Eling Bening, pasti aku kasih!"
150,292,4,"Seru banget liburan di Curug Anom, meskipun ada sedikit kekurangan kecil."
150,81,4,"Keren, Mall Thamrin City emang tempat liburan yang cocok buat keluarga atau teman."
150,67,3,"Gak buruk sih, tapi aku berharap lebih dari Margasatwa Muara Angke."
150,388,2,"Sebenarnya bisa jadi tempat bagus, tapi Watu Gunung Ungaran kayaknya butuh banyak perbaikan."
150,239,5,"Kalau bisa kasih lebih dari 5 bintang buat Lembang Park & Zoo, pasti aku kasih!"
150,427,5,"Suasananya enak, pemandangannya cakep banget di Patung Buddha Empat Rupa. Worth every penny!"
150,341,4,"Seru banget liburan di Hutan Wisata Tinjomoyo Semarang, meskipun ada sedikit kekurangan kecil."
150,166,2,"Kurang puas sama pengalaman di Kebun Teh Nglinggo, bisa jauh lebih baik dari ini."
150,400,2,"Sayang banget Hutan Bambu Keputih kurang terawat, padahal potensinya besar."
151,80,1,"Menurutku Plaza Indonesia gak layak dikunjungin, banyak banget kekurangannya."
151,217,5,"Berasa kayak mimpi pas di Kebun Binatang Bandung, saking bagusnya. Harus banget balik lagi!"
151,213,3,"Gedung Sate biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
151,227,5,Alun-Alun Kota Bandung juara banget! Gak ada tandingannya buat liburan kali ini.
151,358,5,Semua di Masjid Kapal Semarang tuh pas banget. Gak ada yang mengecewakan sama sekali.
151,238,3,"Masih banyak tempat lain yang lebih menarik, tapi Gunung Manglayang juga gak buruk."
151,332,3,"Rainbow Garden rasanya agak kurang greget, tapi tetep layak dicoba kok."
151,362,5,"Kalau bisa kasih lebih dari 5 bintang buat Danau Rawa Pening, pasti aku kasih!"
151,121,1,"Udah gak bakal balik lagi ke Candi Prambanan, kecewa banget."
151,96,4,"Alun Alun Selatan Yogyakarta bikin hati adem, overall pengalaman di sini menyenangkan!"
151,178,5,"Goa Pindul bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
151,387,3,"Kalau cuma buat foto-foto, Obyek Wisata Goa Kreo lumayan menarik, tapi gak lebih dari itu."
151,129,1,"Bukit Lintang Sewu tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
151,105,4,"Candi Donotirto itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
151,392,2,"Ekowisata Mangrove Wonorejo kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
151,381,4,"Nyaman banget di Tugu Muda Semarang, walaupun gak sepenuhnya sempurna."
151,180,5,"Pantai Depok Jogja bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
151,259,3,"Gak buruk sih, tapi aku berharap lebih dari Monumen Perjuangan Rakyat Jawa Barat."
151,14,5,Pulau Pelangi juara banget! Gak ada tandingannya buat liburan kali ini.
151,179,2,"Aku sebenernya berharap lebih dari Candi Ratu Boko, tapi yaudah lah."
151,19,1,"Udah gak bakal balik lagi ke Kidzania, kecewa banget."
151,397,4,"Keren, Taman Kunang-Kunang emang tempat liburan yang cocok buat keluarga atau teman."
152,372,2,"Gua Maria Kerep Ambarawa tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
152,373,5,"Gilaa, Museum Kereta Ambarawa keren banget! Liburan jadi lebih seru gara-gara ke sini."
152,240,5,"Taman Lalu Lintas Ade Irma Suryani Nasution bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
152,369,3,"Kalau cuma buat foto-foto, Monumen Palagan Ambarawa lumayan menarik, tapi gak lebih dari itu."
152,259,5,"Monumen Perjuangan Rakyat Jawa Barat bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
152,273,3,"Buat refreshing, Curug Bugbrug masih oke lah, walaupun gak spesial banget."
152,207,5,"Heha Sky View bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
152,343,2,"Ada beberapa hal di Pantai Baruna yang bikin kecewa, gak sesuai harapan."
152,204,3,"Desa Wisata Pulesari rasanya agak kurang greget, tapi tetep layak dicoba kok."
152,117,5,"Berasa kayak mimpi pas di The World Landmarks - Merapi Park Yogyakarta, saking bagusnya. Harus banget balik lagi!"
152,233,2,"Sebenarnya bisa jadi tempat bagus, tapi Gunung Papandayan kayaknya butuh banyak perbaikan."
152,186,5,"Pantai Glagah bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
152,208,2,"Kurang puas sama pengalaman di Taman Sungai Mudal, bisa jauh lebih baik dari ini."
152,255,3,"Masih banyak tempat lain yang lebih menarik, tapi Museum Barli juga gak buruk."
152,122,2,"Watu Goyang tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
152,177,3,"Pantai Parangtritis rasanya agak kurang greget, tapi tetep layak dicoba kok."
152,115,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Monumen Sanapati."
152,17,4,"Udah oke banget sih Museum Fatahillah, mungkin lain kali bakal lebih perfect lagi."
152,132,3,"Masih banyak tempat lain yang lebih menarik, tapi Air Terjun Kedung Pedut juga gak buruk."
152,332,2,"Ada beberapa hal di Rainbow Garden yang bikin kecewa, gak sesuai harapan."
152,142,3,"Buat refreshing, Ledok Sambi masih oke lah, walaupun gak spesial banget."
152,291,1,"Menurutku Water Park Bandung Indah gak layak dikunjungin, banyak banget kekurangannya."
152,217,5,"Suasananya enak, pemandangannya cakep banget di Kebun Binatang Bandung. Worth every penny!"
152,313,5,"Suasananya enak, pemandangannya cakep banget di Taman Begonia. Worth every penny!"
152,385,2,"Ada beberapa hal di Kampung Batik Gedong Semarang yang bikin kecewa, gak sesuai harapan."
152,322,3,"Gak buruk sih, tapi aku berharap lebih dari Bukit Jamur."
152,401,2,"Sayang banget Taman Keputran kurang terawat, padahal potensinya besar."
152,224,1,"Udah gak bakal balik lagi ke Dago Dreampark, kecewa banget."
153,347,1,"Taman Pandanaran jauh dari ekspektasi, rasanya rugi banget ke sini."
153,183,4,"Udah oke banget sih Jogja Bay Pirates Adventure Waterpark, mungkin lain kali bakal lebih perfect lagi."
153,264,3,"Buat refreshing, Gereja Katedral Santo Petrus Bandung masih oke lah, walaupun gak spesial banget."
153,419,1,"Seriusan deh, Monumen Tugu Pahlawan tuh mengecewakan banget, mending cari tempat lain aja."
153,51,3,"Masih banyak tempat lain yang lebih menarik, tapi Jakarta Planetarium juga gak buruk."
153,176,1,"Seriusan deh, Museum Gunung Merapi tuh mengecewakan banget, mending cari tempat lain aja."
153,386,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Air Terjun Semirang."
153,227,3,"Alun-Alun Kota Bandung biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
153,60,3,"Kalau cuma buat foto-foto, Museum Tekstil lumayan menarik, tapi gak lebih dari itu."
153,18,2,"Sebenarnya bisa jadi tempat bagus, tapi Museum Bank Indonesia kayaknya butuh banyak perbaikan."
153,96,2,"Alun Alun Selatan Yogyakarta kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
153,150,5,"Wisata Kraton Jogja bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
153,271,5,Taman Vanda juara banget! Gak ada tandingannya buat liburan kali ini.
153,59,1,"Seriusan deh, Museum Sumpah Pemuda tuh mengecewakan banget, mending cari tempat lain aja."
153,222,1,"Seriusan deh, Museum Konferensi Asia Afrika tuh mengecewakan banget, mending cari tempat lain aja."
153,420,4,"Hampir semua hal di Surabaya Museum (Gedung Siola) sesuai ekspektasi, jadi bakal balik lagi pastinya."
153,30,4,"Taman Menteng itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
153,269,3,"Buat refreshing, Bumi Perkemahan Batu Kuda masih oke lah, walaupun gak spesial banget."
153,139,5,"Kalau bisa kasih lebih dari 5 bintang buat Puncak Gunung Api Purba - Nglanggeran, pasti aku kasih!"
153,20,4,"Udah oke banget sih Museum Taman Prasasti, mungkin lain kali bakal lebih perfect lagi."
153,156,3,"Buat refreshing, Pantai Pulang Sawal masih oke lah, walaupun gak spesial banget."
153,344,1,"Seriusan deh, Pantai Marina tuh mengecewakan banget, mending cari tempat lain aja."
153,427,1,"Seriusan deh, Patung Buddha Empat Rupa tuh mengecewakan banget, mending cari tempat lain aja."
153,16,1,"Menurutku Jembatan Kota Intan gak layak dikunjungin, banyak banget kekurangannya."
154,2,3,"Kota Tua rasanya agak kurang greget, tapi tetep layak dicoba kok."
154,88,3,"Museum Benteng Vredeburg Yogyakarta rasanya agak kurang greget, tapi tetep layak dicoba kok."
154,165,5,"Suasananya enak, pemandangannya cakep banget di Green Village Gedangsari. Worth every penny!"
154,157,5,"Berasa kayak mimpi pas di Pantai Baron, saking bagusnya. Harus banget balik lagi!"
154,72,5,"Kalau bisa kasih lebih dari 5 bintang buat Waterboom PIK (Pantai Indah Kapuk), pasti aku kasih!"
154,224,4,"Dago Dreampark itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
154,324,3,"Mungkin karena harapanku tinggi, jadinya Happyfarm Ciwidey terkesan biasa aja."
154,298,5,Semua di Gunung Lalakon tuh pas banget. Gak ada yang mengecewakan sama sekali.
154,303,4,"Masjid Al-Imtizaj itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
154,147,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Bentara Budaya Yogyakarta (BBY)."
154,329,1,"Bukit Gantole Cililin tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
154,160,4,"Keren, Pasar Kebon Empring Bintaran emang tempat liburan yang cocok buat keluarga atau teman."
154,306,4,"Udah oke banget sih Sungai Palayangan, mungkin lain kali bakal lebih perfect lagi."
154,327,5,"Gilaa, Taman Miniatur Kereta Api keren banget! Liburan jadi lebih seru gara-gara ke sini."
154,68,3,"Kalau cuma buat foto-foto, Pasar Petak Sembilan lumayan menarik, tapi gak lebih dari itu."
154,210,5,"Suasananya enak, pemandangannya cakep banget di Pantai Congot. Worth every penny!"
154,294,3,"Gak buruk sih, tapi aku berharap lebih dari Taman Film."
154,402,1,"Food Junction Grand Pakuwon jauh dari ekspektasi, rasanya rugi banget ke sini."
154,136,4,"Keren, Grojogan Watu Purbo Bangunrejo emang tempat liburan yang cocok buat keluarga atau teman."
154,398,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Taman Buah Surabaya."
154,240,3,"Buat refreshing, Taman Lalu Lintas Ade Irma Suryani Nasution masih oke lah, walaupun gak spesial banget."
154,376,1,"Menurutku Semarang Chinatown gak layak dikunjungin, banyak banget kekurangannya."
154,417,4,"Seru banget liburan di Klenteng Sanggar Agung, meskipun ada sedikit kekurangan kecil."
154,429,5,House of Sampoerna juara banget! Gak ada tandingannya buat liburan kali ini.
154,394,3,"Air Mancur Menari biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
154,32,4,"Setu Babakan bikin hati adem, overall pengalaman di sini menyenangkan!"
154,335,2,"Ada beberapa hal di Candi Gedong Songo yang bikin kecewa, gak sesuai harapan."
154,231,2,"Ada beberapa hal di The Great Asia Africa yang bikin kecewa, gak sesuai harapan."
154,226,4,"Udah oke banget sih Kawasan Punclut, mungkin lain kali bakal lebih perfect lagi."
155,307,4,"Perkebunan Teh Malabar itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
155,338,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Lawang Sewu."
155,229,4,"Nyaman banget di Rabbit Town, walaupun gak sepenuhnya sempurna."
155,311,2,"Sebenarnya bisa jadi tempat bagus, tapi The Lodge Maribaya kayaknya butuh banyak perbaikan."
155,129,1,"Udah gak bakal balik lagi ke Bukit Lintang Sewu, kecewa banget."
155,130,3,"Kalau cuma buat foto-foto, Studio Alam Gamplong lumayan menarik, tapi gak lebih dari itu."
155,317,4,"Curug Cimahi itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
155,114,2,"Kurang puas sama pengalaman di The Lost World Castle, bisa jauh lebih baik dari ini."
155,396,2,"Sebenarnya bisa jadi tempat bagus, tapi Monumen Kapal Selam kayaknya butuh banyak perbaikan."
155,408,1,"Menurutku Kebun Binatang Surabaya gak layak dikunjungin, banyak banget kekurangannya."
155,17,5,"Gilaa, Museum Fatahillah keren banget! Liburan jadi lebih seru gara-gara ke sini."
155,306,3,"Mungkin karena harapanku tinggi, jadinya Sungai Palayangan terkesan biasa aja."
155,435,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Taman Air Mancur Menari Kenjeran."
155,137,2,"Sayang banget Wisata Alam Kalibiru kurang terawat, padahal potensinya besar."
155,205,4,"Keren, Desa Wisata Tembi emang tempat liburan yang cocok buat keluarga atau teman."
155,228,1,"Museum Sri Baduga jauh dari ekspektasi, rasanya rugi banget ke sini."
155,424,4,"Keren, Pantai Ria Kenjeran emang tempat liburan yang cocok buat keluarga atau teman."
155,233,3,"Kalau cuma buat foto-foto, Gunung Papandayan lumayan menarik, tapi gak lebih dari itu."
155,89,1,"Udah gak bakal balik lagi ke De Mata Museum Jogja, kecewa banget."
155,347,2,"Sebenarnya bisa jadi tempat bagus, tapi Taman Pandanaran kayaknya butuh banyak perbaikan."
155,209,4,"Hampir semua hal di Pantai Sanglen sesuai ekspektasi, jadi bakal balik lagi pastinya."
155,248,1,"Pengalaman terburuk liburan kali ini, terutama pas ke NuArt Sculpture Park."
155,73,3,"Museum Perangko rasanya agak kurang greget, tapi tetep layak dicoba kok."
155,23,2,"Aku sebenernya berharap lebih dari Gereja Katedral, tapi yaudah lah."
155,197,1,"Menurutku Pantai Jungwok gak layak dikunjungin, banyak banget kekurangannya."
155,332,5,"Rainbow Garden bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
155,321,5,"Berasa kayak mimpi pas di Glamping Lakeside Rancabali, saking bagusnya. Harus banget balik lagi!"
156,220,2,"Aku sebenernya berharap lebih dari Dusun Bambu, tapi yaudah lah."
156,55,1,"Klenteng Jin De Yuan tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
156,379,4,"Udah oke banget sih Goa Rong, mungkin lain kali bakal lebih perfect lagi."
156,271,3,"Taman Vanda rasanya agak kurang greget, tapi tetep layak dicoba kok."
156,198,5,"Pantai Greweng bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
156,62,3,"Taman Legenda Keong Emas rasanya agak kurang greget, tapi tetep layak dicoba kok."
156,6,5,Taman Impian Jaya Ancol juara banget! Gak ada tandingannya buat liburan kali ini.
156,338,4,"Lawang Sewu bikin hati adem, overall pengalaman di sini menyenangkan!"
156,142,4,"Ledok Sambi bikin hati adem, overall pengalaman di sini menyenangkan!"
156,201,1,"Pantai Kesirat tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
156,74,3,"Museum Tengah Kebun rasanya agak kurang greget, tapi tetep layak dicoba kok."
156,260,4,"Nyaman banget di Museum Pos Indonesia, walaupun gak sepenuhnya sempurna."
156,9,1,"Udah gak bakal balik lagi ke Pelabuhan Marina, kecewa banget."
156,407,1,"Gak paham kenapa banyak yang suka Taman Ekspresi Dan Perpustakaan, aku sih gak rekomendasi."
156,8,5,"Kalau bisa kasih lebih dari 5 bintang buat Ocean Ecopark, pasti aku kasih!"
156,150,5,"Kalau bisa kasih lebih dari 5 bintang buat Wisata Kraton Jogja, pasti aku kasih!"
156,42,2,"Kurang puas sama pengalaman di Museum Seni Rupa dan Keramik, bisa jauh lebih baik dari ini."
156,59,5,"Museum Sumpah Pemuda bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
156,96,1,"Udah gak bakal balik lagi ke Alun Alun Selatan Yogyakarta, kecewa banget."
156,432,3,"Gak buruk sih, tapi aku berharap lebih dari Taman Mundu."
156,351,4,"Keren, Old City 3D Trick Art Museum emang tempat liburan yang cocok buat keluarga atau teman."
156,77,5,"Kalau bisa kasih lebih dari 5 bintang buat Taman Hutan Tebet, pasti aku kasih!"
156,45,3,"Jakarta Aquarium dan Safari rasanya agak kurang greget, tapi tetep layak dicoba kok."
156,146,5,Semua di Bukit Wisata Pulepayung tuh pas banget. Gak ada yang mengecewakan sama sekali.
156,324,5,"Kalau bisa kasih lebih dari 5 bintang buat Happyfarm Ciwidey, pasti aku kasih!"
156,162,4,"Nyaman banget di Kampung Wisata Dipowinatan, walaupun gak sepenuhnya sempurna."
157,368,5,"Kalau bisa kasih lebih dari 5 bintang buat Kampoeng Rawa, pasti aku kasih!"
157,436,3,"Taman Flora Bratang Surabaya rasanya agak kurang greget, tapi tetep layak dicoba kok."
157,360,1,"Seriusan deh, Air Terjun Kali Pancur tuh mengecewakan banget, mending cari tempat lain aja."
157,112,5,Bukit Bintang Yogyakarta juara banget! Gak ada tandingannya buat liburan kali ini.
157,196,3,"Buat refreshing, Pantai Ngrenehan masih oke lah, walaupun gak spesial banget."
157,429,2,"Aku sebenernya berharap lebih dari House of Sampoerna, tapi yaudah lah."
157,400,3,"Gak buruk sih, tapi aku berharap lebih dari Hutan Bambu Keputih."
157,228,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Museum Sri Baduga."
157,350,3,"Pantai Cipta biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
157,36,2,"Sayang banget Skyrink - Mall Taman Anggrek kurang terawat, padahal potensinya besar."
157,214,4,"Udah oke banget sih Trans Studio Bandung, mungkin lain kali bakal lebih perfect lagi."
157,380,5,Masjid Agung Ungaran juara banget! Gak ada tandingannya buat liburan kali ini.
157,335,5,"Kalau bisa kasih lebih dari 5 bintang buat Candi Gedong Songo, pasti aku kasih!"
157,106,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Kawasan Malioboro."
157,317,3,"Gak buruk sih, tapi aku berharap lebih dari Curug Cimahi."
157,180,1,"Pantai Depok Jogja jauh dari ekspektasi, rasanya rugi banget ke sini."
